Run_ID,Time_s,Throttle_Cmd,Ambient_C,RPM,CHT_C,EGT_C,Oil_Press_bar,Oil_Temp_C,Fuel_Flow_Lph,Vibration_g,Alternator_V,Fault_ID,Fault_Label
manual_Misfire_0,371.3,0.6527,-20.2,4470.5179,125.6064,660.8332,5.0571,93.1576,28.15,0.0182,14.1438,1,Misfire
manual_Misfire_0,371.4,0.6526,-20.15,4373.6164,127.454,503.7415,4.9514,92.248,27.6674,0.3744,14.0362,1,Misfire
manual_Misfire_0,371.5,0.6524,-20.08,4484.7321,124.6944,655.8839,4.955,93.3728,28.0162,0.021,14.1872,1,Misfire
manual_Misfire_0,371.6,0.6523,-20.02,4493.1584,125.2638,652.387,4.9744,91.8492,27.9928,0.0085,14.1329,1,Misfire
manual_Misfire_0,371.7,0.6521,-20.02,4531.9368,125.4671,656.5969,4.9674,92.8692,28.4952,0.0235,14.1625,1,Misfire
manual_Misfire_0,371.8,0.6519,-20.12,4107.9633,122.0213,500.4078,5.0054,94.028,28.0054,0.3596,14.1524,1,Misfire
manual_Misfire_0,371.9,0.6518,-20.12,4532.6636,120.9363,656.4775,4.9383,92.881,28.0997,0.0295,14.0838,1,Misfire
manual_Misfire_0,372.0,0.6516,-20.0,4114.5014,124.0758,479.809,4.9967,94.2672,27.9597,0.233,14.1559,1,Misfire
manual_Misfire_0,372.1,0.6515,-20.1,4222.9079,123.5625,525.1688,4.9653,91.6405,27.7979,0.3105,14.2021,1,Misfire
manual_Misfire_0,372.2,0.6513,-20.18,4139.077,123.9729,545.7237,4.9059,93.137,28.2266,0.4502,14.1223,1,Misfire
manual_Misfire_0,372.3,0.6511,-20.12,4496.4553,122.4291,659.234,4.9836,92.0855,27.8982,0.0245,14.2081,1,Misfire
manual_Misfire_0,372.4,0.651,-20.12,4468.0929,122.6349,651.2983,4.862,91.8156,28.0924,0.014,14.1096,1,Misfire
manual_Misfire_0,372.5,0.6508,-20.05,4218.9396,124.8785,544.2538,4.9451,91.7165,27.5026,0.4562,14.1372,1,Misfire
manual_Misfire_0,372.6,0.6506,-20.16,4471.705,120.0819,650.7208,4.9441,92.5853,28.3438,0.039,14.0936,1,Misfire
manual_Misfire_0,372.7,0.6505,-20.08,4114.4147,126.5067,489.0454,5.0636,93.3501,28.6665,0.4122,14.0825,1,Misfire
manual_Misfire_0,372.8,0.6503,-20.09,4466.475,124.6664,660.1192,5.0365,92.091,28.0117,0.0064,14.2172,1,Misfire
manual_Misfire_0,372.9,0.6501,-20.2,4458.2461,121.9893,658.5069,4.9928,93.5637,28.6142,0.0404,14.0775,1,Misfire
manual_Misfire_0,373.0,0.6499,-20.07,4462.8401,122.3126,655.6761,5.0405,92.6931,27.8163,0.018,14.0864,1,Misfire
manual_Misfire_0,373.1,0.6498,-20.12,4028.9032,121.8108,515.6788,4.9476,93.2981,28.2332,0.3049,14.1064,1,Misfire
manual_Misfire_0,373.2,0.6496,-20.13,4225.6494,125.5931,537.8604,4.927,93.9008,27.8714,0.3151,14.0699,1,Misfire
manual_Misfire_0,373.3,0.6494,-20.16,4471.0642,123.8406,657.3385,5.0097,92.5745,27.8201,0.0134,14.0893,1,Misfire
manual_Misfire_0,373.4,0.6492,-20.23,4474.9971,124.2632,660.8793,4.9481,94.599,28.3003,0.0271,14.1085,1,Misfire
manual_Misfire_0,373.5,0.649,-20.14,4256.4603,121.3573,553.5292,4.993,91.4999,28.3998,0.3877,14.0329,1,Misfire
manual_Misfire_0,373.6,0.6489,-20.17,4024.1478,123.5578,515.2957,5.0405,94.0472,27.9009,0.3551,14.1722,1,Misfire
manual_Misfire_0,373.7,0.6487,-20.14,4457.8135,122.0082,660.3418,4.991,93.8749,28.3308,0.012,14.1645,1,Misfire
manual_Misfire_0,373.8,0.6485,-20.04,4480.2672,124.2702,647.307,4.9038,92.9993,28.0984,0.0151,14.1602,1,Misfire
manual_Misfire_0,373.9,0.6483,-20.21,4318.3047,121.5852,533.5603,4.9875,91.5597,28.3214,0.1771,14.1225,1,Misfire
manual_Misfire_0,374.0,0.6481,-20.19,4472.8505,124.2832,657.4408,4.9804,93.8375,27.9703,0.0416,14.0878,1,Misfire
manual_Misfire_0,374.1,0.6479,-20.22,4469.8531,121.7217,652.2997,5.0693,92.2198,28.298,0.0102,14.0596,1,Misfire
manual_Misfire_0,374.2,0.6477,-20.09,4461.6297,122.8253,655.8713,4.9626,93.5394,27.9139,0.0012,14.1441,1,Misfire
manual_Misfire_0,374.3,0.6475,-20.16,4447.6865,123.3637,656.0866,5.006,93.2761,28.2202,0.0256,14.1117,1,Misfire
manual_Misfire_0,374.4,0.6473,-20.27,4462.3163,121.3853,652.0785,4.9618,93.7292,28.0052,0.0155,14.0922,1,Misfire
manual_Misfire_0,374.5,0.6471,-20.29,4465.2971,122.3528,655.5754,5.0882,92.9713,28.1429,0.0299,14.1631,1,Misfire
manual_Misfire_0,374.6,0.6469,-20.16,4221.5407,122.7163,589.8709,5.1053,92.3267,28.0151,0.4013,14.1306,1,Misfire
manual_Misfire_0,374.7,0.6467,-20.18,4220.2177,121.5792,524.1905,4.9639,93.5341,27.5341,0.2181,14.1947,1,Misfire
manual_Misfire_0,374.8,0.6465,-20.1,4466.2219,122.1277,655.3893,4.976,91.9256,27.4455,0.0271,14.1578,1,Misfire
manual_Misfire_0,374.9,0.6463,-20.15,4238.1641,124.805,508.1977,4.9446,92.4232,28.4156,0.168,14.1881,1,Misfire
manual_Misfire_0,375.0,0.6461,-20.12,4183.1999,126.5978,597.5003,5.0323,92.5015,28.3197,0.219,14.119,1,Misfire
manual_Misfire_0,375.1,0.6459,-20.23,4039.5619,124.0517,498.1538,4.9461,90.7824,27.8439,0.4402,14.1239,1,Misfire
manual_Misfire_0,375.2,0.6457,-20.14,4462.036,123.825,663.6014,5.0247,91.025,27.9098,0.0184,14.1084,1,Misfire
manual_Misfire_0,375.3,0.6455,-20.16,4444.2581,121.541,645.934,4.9772,92.4924,27.9864,0.0064,14.1254,1,Misfire
manual_Misfire_0,375.4,0.6453,-20.22,3980.2968,125.4644,550.54,4.9914,93.145,28.0717,0.1682,14.0669,1,Misfire
manual_Misfire_0,375.5,0.6451,-20.17,4091.6132,124.2166,594.3411,4.9594,92.9964,27.7789,0.3944,14.1392,1,Misfire
manual_Misfire_0,375.6,0.6449,-20.24,4478.9495,124.7119,646.7494,5.0199,92.2961,27.7852,0.0328,14.0435,1,Misfire
manual_Misfire_0,375.7,0.6446,-20.17,4132.648,125.4883,516.9654,5.0338,91.7208,28.0917,0.2506,14.0571,1,Misfire
manual_Misfire_0,375.8,0.6444,-20.22,4451.9634,122.678,643.8924,4.977,93.1003,28.1426,0.0152,14.1197,1,Misfire
manual_Misfire_0,375.9,0.6442,-20.12,4218.5813,124.2519,483.5293,4.9772,92.2331,28.2948,0.1817,14.1017,1,Misfire
manual_Misfire_0,376.0,0.644,-20.18,4472.2482,122.6481,652.7333,4.9969,93.4517,28.257,0.0192,14.0808,1,Misfire
manual_Misfire_0,376.1,0.6438,-20.1,4192.743,125.2883,534.3219,4.9675,93.6891,28.0826,0.405,14.182,1,Misfire
manual_Misfire_0,376.2,0.6435,-20.13,4224.3192,121.0864,604.4009,4.9688,91.3061,28.1157,0.3364,14.1627,1,Misfire
manual_Misfire_0,376.3,0.6433,-20.14,4203.4655,125.9798,575.6007,4.9607,92.2724,28.5245,0.2715,14.0306,1,Misfire
manual_Misfire_0,376.4,0.6431,-20.3,4437.758,122.9236,650.7652,4.8746,93.8416,28.0603,0.019,14.1117,1,Misfire
manual_Misfire_0,376.5,0.6429,-20.13,4472.0534,121.4707,653.9216,4.9847,93.0011,28.1392,0.02,14.1306,1,Misfire
manual_Misfire_0,376.6,0.6426,-20.31,4471.9952,124.6504,652.548,4.9201,92.4422,27.4557,0.0178,14.1542,1,Misfire
manual_Misfire_0,376.7,0.6424,-20.23,4461.344,124.9336,643.2505,5.0003,94.0157,28.2873,0.0261,14.0786,1,Misfire
manual_Misfire_0,376.8,0.6422,-20.22,4471.2322,122.2414,656.2553,5.0484,93.0236,27.643,0.0002,14.0747,1,Misfire
manual_Misfire_0,376.9,0.642,-20.15,4462.0426,123.8929,654.9687,4.9096,93.056,28.1225,0.0182,14.1327,1,Misfire
manual_Misfire_0,377.0,0.6417,-20.25,4474.2535,123.4692,649.2462,5.0369,93.0505,27.6211,0.0183,14.1137,1,Misfire
manual_Misfire_0,377.1,0.6415,-20.31,4285.3908,123.5627,565.4731,4.9977,92.8793,28.0865,0.2573,14.1679,1,Misfire
manual_Misfire_0,377.2,0.6413,-20.26,4005.2138,124.3618,499.5079,5.0598,94.5627,28.3244,0.2883,14.0742,1,Misfire
manual_Misfire_0,377.3,0.641,-20.23,4425.9937,123.7221,654.8524,4.9569,92.9646,27.9097,0.0012,14.0871,1,Misfire
manual_Misfire_0,377.4,0.6408,-20.21,4462.7351,121.6636,655.1464,4.9304,92.7024,27.5403,0.0188,14.1065,1,Misfire
manual_Misfire_0,377.5,0.6405,-20.25,4447.6469,124.2784,651.3019,4.9673,94.497,27.9954,0.0038,14.1842,1,Misfire
manual_Misfire_0,377.6,0.6403,-20.22,4442.8235,124.1056,652.817,4.9664,91.9206,28.061,0.0063,14.1325,1,Misfire
manual_Misfire_0,377.7,0.6401,-20.2,4057.1487,123.0574,535.0085,4.9422,92.506,28.0323,0.1791,14.1231,1,Misfire
manual_Misfire_0,377.8,0.6398,-20.27,4444.7608,123.3065,644.7932,5.0247,92.4327,27.7299,0.0042,14.1027,1,Misfire
manual_Misfire_0,377.9,0.6396,-20.2,4429.3389,123.6323,653.7802,4.9626,91.8262,27.7488,0.0165,14.1457,1,Misfire
manual_Misfire_0,378.0,0.6393,-20.27,4449.8927,124.2581,653.4039,5.0059,91.7362,27.9862,0.0132,14.0962,1,Misfire
manual_Misfire_0,378.1,0.6391,-20.35,4307.3681,121.9597,481.6318,4.9584,91.4567,27.5179,0.2606,14.0828,1,Misfire
manual_Misfire_0,378.2,0.6388,-20.28,4438.8648,123.5475,647.5592,5.0024,92.8276,27.8041,0.0283,14.145,1,Misfire
manual_Misfire_0,378.3,0.6386,-20.19,4444.7077,124.1743,648.8374,4.9182,91.3922,27.5397,0.0286,14.1412,1,Misfire
manual_Misfire_0,378.4,0.6383,-20.21,4440.2977,124.2678,639.8539,4.9906,93.9413,27.4103,0.0123,14.065,1,Misfire
manual_Misfire_0,378.5,0.6381,-20.29,4178.8564,126.4946,484.9854,4.9587,93.3815,27.7859,0.4468,14.0173,1,Misfire
manual_Misfire_0,378.6,0.6378,-20.18,4431.1143,121.9128,643.6772,5.0822,92.8414,28.062,0.021,14.1102,1,Misfire
manual_Misfire_0,378.7,0.6376,-20.34,4443.8581,122.5453,654.2419,4.9967,92.211,27.0084,0.0164,14.0779,1,Misfire
manual_Misfire_0,378.8,0.6373,-20.22,4452.1993,121.4113,640.1289,5.012,94.9119,27.2567,0.014,14.1481,1,Misfire
manual_Misfire_0,378.9,0.6371,-20.24,4179.6264,122.6594,573.3888,4.9597,92.0049,27.8236,0.4452,14.1776,1,Misfire
manual_Misfire_0,379.0,0.6368,-20.26,4415.4932,123.6332,654.5354,5.0965,92.6961,28.3149,0.0121,14.0676,1,Misfire
manual_Misfire_0,379.1,0.6366,-20.43,4469.0938,120.7169,650.1041,4.9892,92.745,27.6522,0.0342,14.191,1,Misfire
manual_Misfire_0,379.2,0.6363,-20.23,4442.069,121.1657,650.175,4.9752,92.039,27.6751,0.0296,14.1663,1,Misfire
manual_Misfire_0,379.3,0.636,-20.21,4411.6439,125.6704,647.3015,5.0459,90.8501,27.8471,0.0378,14.1357,1,Misfire
manual_Misfire_0,379.4,0.6358,-20.22,4020.8711,120.7535,532.4574,5.0283,92.6764,27.5812,0.3679,14.0869,1,Misfire
manual_Misfire_0,379.5,0.6355,-20.28,4419.4328,121.2171,650.4386,4.9561,93.2093,27.7899,0.0302,14.0992,1,Misfire
manual_Misfire_0,379.6,0.6353,-20.35,4409.2868,122.2047,648.1567,5.0042,94.2671,27.4812,0.0258,14.0901,1,Misfire
manual_Misfire_0,379.7,0.635,-20.19,4202.4968,121.4727,494.6871,4.9738,93.4798,27.6603,0.355,14.1247,1,Misfire
manual_Misfire_0,379.8,0.6347,-20.23,4420.0594,121.4585,646.4504,4.9604,92.788,27.9207,0.017,14.1124,1,Misfire
manual_Misfire_0,379.9,0.6345,-20.24,4409.7436,122.4479,652.9314,4.9937,91.2652,27.6767,0.0155,14.0634,1,Misfire
manual_Misfire_0,380.0,0.6342,-20.23,4448.2712,121.4888,653.9847,4.9556,92.8666,27.8888,0.0209,14.1499,1,Misfire
manual_Misfire_0,380.1,0.6339,-20.34,4104.9432,122.3367,545.1977,4.9871,92.8513,27.6436,0.3622,14.1076,1,Misfire
manual_Misfire_0,380.2,0.6337,-20.31,4423.5269,121.0593,641.216,4.9862,92.9723,27.521,0.0202,13.9981,1,Misfire
manual_Misfire_0,380.3,0.6334,-20.34,4449.032,122.6231,652.7037,4.9489,92.9132,27.273,0.0238,14.0829,1,Misfire
manual_Misfire_0,380.4,0.6331,-20.23,4431.5757,124.2679,644.8301,4.9348,92.4172,27.2406,0.0089,14.0991,1,Misfire
manual_Misfire_0,380.5,0.6328,-20.2,4414.4552,121.246,653.892,4.9038,92.7987,27.1636,0.0228,14.0518,1,Misfire
manual_Misfire_0,380.6,0.6326,-20.26,4440.6031,122.632,646.1201,4.9243,91.8847,27.4616,0.0106,14.1192,1,Misfire
manual_Misfire_0,380.7,0.6323,-20.22,4404.3398,123.892,645.2027,4.9729,91.8714,27.3673,0.0207,14.0761,1,Misfire
manual_Misfire_0,380.8,0.632,-20.28,4403.2794,122.9193,648.0799,4.888,91.9781,27.5258,0.0334,14.1045,1,Misfire
manual_Misfire_0,380.9,0.6317,-20.33,4004.6663,123.2913,524.2733,4.9653,93.2849,27.2222,0.2464,14.1758,1,Misfire
manual_Misfire_0,381.0,0.6315,-20.14,4412.9003,121.9692,648.0407,4.9477,92.674,27.2592,0.0252,14.1096,1,Misfire
manual_Misfire_0,381.1,0.6312,-20.32,4073.4834,124.262,563.6765,4.9902,93.5017,27.7154,0.187,14.1328,1,Misfire
manual_Misfire_0,381.2,0.6309,-20.4,4404.3169,121.6496,645.1659,5.0796,91.4655,27.8848,0.0081,14.108,1,Misfire
manual_Misfire_0,381.3,0.6306,-20.2,4422.1363,122.3869,645.5246,4.9523,93.6916,27.0614,0.022,14.0818,1,Misfire
manual_Misfire_0,381.4,0.6303,-20.3,4412.6878,121.946,645.1536,4.9893,92.9019,27.145,0.0174,14.0626,1,Misfire
manual_Misfire_0,381.5,0.6301,-20.21,4192.0601,121.6187,517.1844,4.9485,91.7654,27.475,0.3528,14.1777,1,Misfire
manual_Misfire_0,381.6,0.6298,-20.23,4392.4253,121.7959,651.8794,4.9858,94.5722,26.7947,0.0211,14.1255,1,Misfire
manual_Misfire_0,381.7,0.6295,-20.29,4408.8871,123.3891,649.219,5.0215,93.2046,27.7086,0.032,14.1309,1,Misfire
manual_Misfire_0,381.8,0.6292,-20.39,4422.9808,121.3357,653.1199,5.0072,93.3953,27.6198,0.007,14.081,1,Misfire
manual_Misfire_0,381.9,0.6289,-20.38,4414.5595,122.9537,651.8412,5.0332,93.1489,27.4109,0.0311,14.0136,1,Misfire
manual_Misfire_0,382.0,0.6286,-20.29,4379.5193,121.1621,647.6421,4.887,91.5316,27.2272,0.0224,14.046,1,Misfire
manual_Misfire_0,382.1,0.6283,-20.35,4413.4356,121.78,637.6187,4.9059,92.9211,27.219,0.0204,14.132,1,Misfire
manual_Misfire_0,382.2,0.628,-20.13,4418.916,121.8905,639.0587,4.9605,92.4733,27.2795,0.0142,14.0855,1,Misfire
manual_Misfire_0,382.3,0.6278,-20.27,4416.2609,125.0759,648.8732,5.046,91.9472,27.6976,0.0154,14.0574,1,Misfire
manual_Misfire_0,382.4,0.6275,-20.28,4388.8239,123.0329,646.225,5.0016,92.8185,27.38,0.0017,14.0901,1,Misfire
manual_Misfire_0,382.5,0.6272,-20.33,4415.1522,124.5435,643.7512,4.9728,92.3649,27.2968,0.0004,14.1281,1,Misfire
manual_Misfire_0,382.6,0.6269,-20.25,4195.4896,124.6145,578.0818,5.0238,94.4133,27.4952,0.3765,14.0867,1,Misfire
manual_Misfire_0,382.7,0.6266,-20.25,4369.6833,120.0919,654.2144,5.0197,91.1583,27.4796,0.024,14.0724,1,Misfire
manual_Misfire_0,382.8,0.6263,-20.25,4026.7708,123.1609,568.0925,5.0812,90.8555,27.304,0.4013,14.1373,1,Misfire
manual_Misfire_0,382.9,0.626,-20.34,3952.8553,123.1122,521.9959,4.9731,91.5972,27.3593,0.3281,14.1562,1,Misfire
manual_Misfire_0,383.0,0.6257,-20.33,4396.5087,123.6886,648.6316,4.9373,92.9392,26.8392,0.0424,14.1168,1,Misfire
manual_Misfire_0,383.1,0.6254,-20.28,4378.8085,119.9074,647.0567,4.9972,93.7662,27.2483,0.0322,14.1941,1,Misfire
manual_Misfire_0,383.2,0.6251,-20.36,4399.3006,120.5328,639.1847,4.9907,92.1484,27.514,0.0256,14.0694,1,Misfire
manual_Misfire_0,383.3,0.6248,-20.3,4392.8714,124.6345,644.1537,4.8964,92.4384,27.9441,0.0471,14.0804,1,Misfire
manual_Misfire_0,383.4,0.6245,-20.27,4371.2282,121.0108,641.4186,5.0282,91.7581,27.9638,0.0218,14.1006,1,Misfire
manual_Misfire_0,383.5,0.6242,-20.27,4383.048,122.2454,635.719,5.052,91.2149,27.6987,0.0142,14.0045,1,Misfire
manual_Misfire_0,383.6,0.6239,-20.19,4402.3167,122.8733,645.2349,4.9748,91.7391,27.2924,0.0048,14.098,1,Misfire
manual_Misfire_0,383.7,0.6236,-20.33,4382.0453,124.9872,643.6346,4.951,93.721,26.9585,0.0267,14.1832,1,Misfire
manual_Misfire_0,383.8,0.6233,-20.36,4379.7241,124.9446,647.0963,5.0102,94.2136,27.281,0.034,14.0535,1,Misfire
manual_Misfire_0,383.9,0.623,-20.35,4374.3986,122.5658,640.4711,4.9535,92.3185,27.3501,0.0141,14.1031,1,Misfire
manual_Misfire_0,384.0,0.6227,-20.48,4407.9092,122.7316,643.1879,5.015,92.4368,26.5196,0.0118,14.2519,1,Misfire
manual_Misfire_0,384.1,0.6224,-20.3,4380.7359,126.171,645.4527,5.0706,91.8404,27.7529,0.0076,14.157,1,Misfire
manual_Misfire_0,384.2,0.6221,-20.25,4376.7599,122.2401,640.4217,4.9953,90.803,27.2117,0.013,14.1131,1,Misfire
manual_Misfire_0,384.3,0.6218,-20.44,4106.7182,124.3437,524.1486,5.1001,91.2666,27.2697,0.4562,14.177,1,Misfire
manual_Misfire_0,384.4,0.6215,-20.42,4367.5572,124.2936,637.3451,4.9931,93.9496,27.2853,0.0069,14.1501,1,Misfire
manual_Misfire_0,384.5,0.6212,-20.28,4390.2717,123.0497,644.0132,4.8444,91.9821,27.3098,0.0158,14.1444,1,Misfire
manual_Misfire_0,384.6,0.6209,-20.33,4388.3378,124.0482,639.9696,4.9777,93.044,27.4489,0.0246,14.062,1,Misfire
manual_Misfire_0,384.7,0.6205,-20.31,4367.9594,123.9045,641.0595,5.0487,93.2025,26.5256,0.0262,14.1113,1,Misfire
manual_Misfire_0,384.8,0.6202,-20.37,4368.4414,122.6702,642.1768,4.9617,92.5736,26.6311,0.0324,14.114,1,Misfire
manual_Misfire_0,384.9,0.6199,-20.32,4376.9682,121.108,635.8198,4.9522,93.2185,27.5312,0.0074,14.1144,1,Misfire
manual_Misfire_0,385.0,0.6196,-20.39,4368.982,121.2609,642.8928,4.9962,92.0209,27.5379,0.0307,14.0866,1,Misfire
manual_Misfire_0,385.1,0.6193,-20.4,4097.7171,119.8983,540.9805,5.0111,92.7484,26.8967,0.4722,14.1486,1,Misfire
manual_Misfire_0,385.2,0.619,-20.46,4401.407,120.7934,642.5992,5.0153,91.7489,26.9786,0.0066,14.1704,1,Misfire
manual_Misfire_0,385.3,0.6187,-20.32,4359.2302,121.9033,642.5645,4.9865,92.3911,27.0308,0.0432,14.0674,1,Misfire
manual_Misfire_0,385.4,0.6184,-20.39,4116.5294,118.9635,510.3518,4.9153,92.4363,27.1689,0.3334,14.1444,1,Misfire
manual_Misfire_0,385.5,0.6181,-20.41,4371.3172,122.2206,643.2542,4.9903,91.8529,27.3549,0.0237,14.1555,1,Misfire
manual_Misfire_0,385.6,0.6177,-20.37,4017.4689,124.2024,503.7322,4.9406,91.8495,27.0947,0.1518,14.1025,1,Misfire
manual_Misfire_0,385.7,0.6174,-20.45,4182.6448,124.6541,531.6904,4.965,91.9155,27.5416,0.2062,14.1395,1,Misfire
manual_Misfire_0,385.8,0.6171,-20.38,4358.0188,122.2905,643.9344,5.0174,91.1299,26.8234,0.0093,14.0359,1,Misfire
manual_Misfire_0,385.9,0.6168,-20.36,4349.8483,121.7546,637.7031,5.0474,91.5357,27.4104,0.0252,14.0989,1,Misfire
manual_Misfire_0,386.0,0.6165,-20.49,4386.6616,125.752,635.4063,4.987,91.7249,27.5278,0.0207,14.1351,1,Misfire
manual_Misfire_0,386.1,0.6162,-20.31,4056.4331,123.8065,524.257,4.9639,93.6659,27.3481,0.2404,14.2534,1,Misfire
manual_Misfire_0,386.2,0.6158,-20.43,4354.8865,121.9644,638.0911,4.9917,90.5303,26.61,0.0234,14.0992,1,Misfire
manual_Misfire_0,386.3,0.6155,-20.32,4147.752,122.5598,579.1934,5.0376,91.9871,26.884,0.1901,14.0534,1,Misfire
manual_Misfire_0,386.4,0.6152,-20.4,4132.9909,122.1766,482.2381,4.9681,92.8153,26.888,0.2415,14.1313,1,Misfire
manual_Misfire_0,386.5,0.6149,-20.42,4354.2805,122.6076,637.8919,4.9941,92.6303,26.9552,0.007,14.195,1,Misfire
manual_Misfire_0,386.6,0.6146,-20.43,3889.4423,122.084,520.5212,4.9905,92.355,26.8063,0.4568,14.1401,1,Misfire
manual_Misfire_0,386.7,0.6143,-20.46,4384.9987,123.6261,641.4787,4.9758,92.5208,27.1256,0.0276,14.0868,1,Misfire
manual_Misfire_0,386.8,0.6139,-20.33,3946.5823,121.1538,520.9243,4.9273,91.9603,27.0151,0.4009,14.066,1,Misfire
manual_Misfire_0,386.9,0.6136,-20.3,4366.6884,121.9944,636.2128,4.9326,91.9172,26.9561,0.0235,14.1264,1,Misfire
manual_Misfire_0,387.0,0.6133,-20.39,4066.9603,124.2481,576.8599,5.0163,92.7691,26.4199,0.1921,14.1507,1,Misfire
manual_Misfire_0,387.1,0.613,-20.4,4321.1481,122.7699,638.6102,4.9225,92.4316,26.7643,0.0262,14.1289,1,Misfire
manual_Misfire_0,387.2,0.6127,-20.37,4340.5852,122.0058,638.3544,5.0158,92.3731,26.9295,0.0161,14.1505,1,Misfire
manual_Misfire_0,387.3,0.6123,-20.53,4337.719,124.3975,643.4185,5.0467,92.8106,26.5771,0.0207,14.0528,1,Misfire
manual_Misfire_0,387.4,0.612,-20.39,3961.7607,121.8245,503.9136,4.9943,92.1734,27.0731,0.2167,14.1743,1,Misfire
manual_Misfire_0,387.5,0.6117,-20.31,4178.8454,121.9055,518.8618,5.0081,92.1214,27.0294,0.4653,14.1808,1,Misfire
manual_Misfire_0,387.6,0.6114,-20.34,4341.6955,122.7344,636.5915,5.0156,90.8089,26.5897,0.0408,14.1257,1,Misfire
manual_Misfire_0,387.7,0.611,-20.42,4158.6316,120.5602,461.6972,5.0166,91.3244,27.4438,0.2871,14.1306,1,Misfire
manual_Misfire_0,387.8,0.6107,-20.38,4037.7763,119.7305,512.7551,4.9903,91.9137,26.2355,0.2112,14.0799,1,Misfire
manual_Misfire_0,387.9,0.6104,-20.46,4341.9246,123.4922,639.1377,4.9271,93.6862,26.8829,0.0113,14.1237,1,Misfire
manual_Misfire_0,388.0,0.6101,-20.45,4332.6619,123.3007,641.5888,4.9778,94.961,27.0889,0.0123,14.0871,1,Misfire
manual_Misfire_0,388.1,0.6098,-20.45,4347.8509,124.2027,632.5159,4.967,91.6774,26.9315,0.0295,14.1624,1,Misfire
manual_Misfire_0,388.2,0.6094,-20.45,4328.6439,125.349,640.576,5.0162,91.6007,26.5896,0.0183,14.0332,1,Misfire
manual_Misfire_0,388.3,0.6091,-20.45,4322.0795,121.2529,636.577,4.9153,92.4335,26.8154,0.0229,14.0887,1,Misfire
manual_Misfire_0,388.4,0.6088,-20.39,4142.5241,120.8278,562.3994,5.0368,91.6584,27.0769,0.3376,14.0487,1,Misfire
manual_Misfire_0,388.5,0.6085,-20.5,3930.2556,118.8366,517.3091,5.0558,92.5395,26.9739,0.1994,14.0625,1,Misfire
manual_Misfire_0,388.6,0.6081,-20.47,4317.2721,122.909,636.1252,5.0104,92.3972,26.4795,0.024,14.1453,1,Misfire
manual_Misfire_0,388.7,0.6078,-20.36,4328.5003,119.902,639.6254,4.9745,92.2048,26.8816,0.0296,14.1348,1,Misfire
manual_Misfire_0,388.8,0.6075,-20.43,4328.9107,120.0849,638.4898,5.1692,91.4269,26.5816,0.0161,14.143,1,Misfire
manual_Misfire_0,388.9,0.6072,-20.47,4327.0394,120.1166,632.8347,5.0029,92.6767,26.4591,0.0163,14.0902,1,Misfire
manual_Misfire_0,389.0,0.6068,-20.5,4308.0401,122.4746,632.8111,4.9883,92.273,27.3451,0.016,14.0968,1,Misfire
manual_Misfire_0,389.1,0.6065,-20.44,4115.9975,123.3555,532.074,5.0533,92.0186,26.6028,0.3597,14.092,1,Misfire
manual_Misfire_0,389.2,0.6062,-20.47,4324.4244,123.0451,642.2151,5.0451,91.5329,26.0947,0.0017,14.1596,1,Misfire
manual_Misfire_0,389.3,0.6058,-20.3,4325.3102,123.7983,628.9018,5.0264,91.0954,26.9699,0.0269,14.0886,1,Misfire
manual_Misfire_0,389.4,0.6055,-20.4,4328.8864,124.1825,629.6609,4.9328,92.4157,26.6144,0.0324,14.0608,1,Misfire
manual_Misfire_0,389.5,0.6052,-20.42,3983.9993,122.0657,570.5565,5.0039,91.6922,26.3017,0.1704,14.0799,1,Misfire
manual_Misfire_0,389.6,0.6049,-20.36,4321.2121,122.3501,633.0005,5.0306,90.6044,26.5703,0.0229,14.0592,1,Misfire
manual_Misfire_0,389.7,0.6045,-20.42,4288.2128,122.2347,636.2495,5.0093,92.5734,26.5913,0.0147,14.0051,1,Misfire
manual_Misfire_0,389.8,0.6042,-20.41,4325.0481,121.2937,632.8475,4.9876,92.7903,26.2538,0.0214,14.0426,1,Misfire
manual_Misfire_0,389.9,0.6039,-20.36,3888.3203,124.9373,577.2778,4.9988,92.7555,26.921,0.2446,14.1716,1,Misfire
manual_Misfire_0,390.0,0.6036,-20.46,4306.2829,123.4971,635.9126,5.0732,91.5051,26.5863,0.0249,14.1372,1,Misfire
manual_Misfire_0,390.1,0.6032,-20.39,4102.9347,124.5105,489.296,5.084,92.4868,26.5202,0.3627,14.0861,1,Misfire
manual_Misfire_0,390.2,0.6029,-20.41,4053.6712,119.4887,515.62,5.0341,91.5509,26.8822,0.1963,14.048,1,Misfire
manual_Misfire_0,390.3,0.6026,-20.49,4017.2605,121.8459,480.7388,5.0147,92.413,26.0797,0.2303,14.1163,1,Misfire
manual_Misfire_0,390.4,0.6022,-20.4,4339.7534,119.9765,638.5393,5.0554,92.4394,26.8331,0.0067,14.025,1,Misfire
manual_Misfire_0,390.5,0.6019,-20.52,4292.1421,123.8244,625.9214,4.9909,93.7327,26.4662,0.0124,14.1411,1,Misfire
manual_Misfire_0,390.6,0.6016,-20.47,3962.1374,118.804,526.9694,4.8768,91.7343,26.1642,0.3868,14.1107,1,Misfire
manual_Misfire_0,390.7,0.6013,-20.39,4288.8419,123.5205,624.6584,5.0026,91.7559,26.652,0.0042,14.0796,1,Misfire
