run_id,t_now_s,health_true,health_est,rul_est_s,rul_lo_s,rul_hi_s,rul_true_s,conf,decaying
RUL_COOLING_LIN_U02,51.99,0.7256,0.7742,45.43035977650728,45.43035977650728,168.95866410254717,81.0,0.878,True
RUL_COOLING_LIN_U02,52.99,0.7203,0.7702,52.38062446634682,52.38062446634682,175.52375425742827,80.0,0.886,True
RUL_COOLING_LIN_U02,53.99,0.7151,0.7515,53.6994320076932,53.6994320076932,160.9020332981627,79.0,0.894,True
RUL_COOLING_LIN_U02,54.99,0.7098,0.7423,91.22614013705659,0.0,129.68722425433901,78.0,0.908,True
RUL_COOLING_LIN_U02,55.99,0.7045,0.7433,88.50076167731653,42.939722308981985,121.55074618168985,77.0,0.92,True
RUL_COOLING_LIN_U02,56.99,0.6992,0.7402,84.53141296075518,63.4766141274914,109.92618624810271,76.0,0.94,True
RUL_COOLING_LIN_U02,57.99,0.6939,0.7255,79.97696842313371,61.67548158061276,101.919954462512,75.0,0.944,True
RUL_COOLING_LIN_U02,58.99,0.6887,0.7309,82.42314669652522,62.804321131146395,105.98917040907128,74.0,0.943,True
RUL_COOLING_LIN_U02,59.99,0.6834,0.7249,81.83933225274852,62.3612158870764,105.26953952522064,73.0,0.942,True
RUL_COOLING_LIN_U02,60.99,0.6781,0.7279,84.48111349910583,63.18975112953874,110.22723219611522,72.0,0.939,True
RUL_COOLING_LIN_U02,61.99,0.6728,0.7143,83.29049866944844,62.720042773926565,108.13348050039438,71.0,0.939,True
RUL_COOLING_LIN_U02,62.99,0.6676,0.6789,50.86804198823793,50.86804198823793,107.69863416036321,70.0,0.933,True
RUL_COOLING_LIN_U02,63.99,0.6623,0.679,37.62299613084817,37.62299613084817,96.34016812910582,69.0,0.931,True
RUL_COOLING_LIN_U02,64.99,0.657,0.676,31.35954836680203,31.35954836680203,85.97732527649852,68.0,0.929,True
RUL_COOLING_LIN_U02,65.99,0.6517,0.6781,31.618164041558956,31.618164041558956,83.51280557085627,67.0,0.936,True
RUL_COOLING_LIN_U02,66.99,0.6464,0.6762,32.89794006321958,32.89794006321958,82.28724947255651,66.0,0.942,True
RUL_COOLING_LIN_U02,67.99,0.6412,0.6783,37.353476559705186,37.353476559705186,85.656957853175,65.0,0.95,True
RUL_COOLING_LIN_U02,68.99,0.6359,0.6765,44.953697875243435,44.953697875243435,89.33030785940745,64.0,0.954,True
RUL_COOLING_LIN_U02,69.99,0.6306,0.6765,67.48527050506218,55.31622739616517,81.78294628048938,63.0,0.954,True
RUL_COOLING_LIN_U02,70.99,0.6253,0.682,69.69616463253473,56.048592956852715,86.0006154056204,62.0,0.946,True
RUL_COOLING_LIN_U02,71.99,0.6201,0.5777,46.33404208846129,34.203454547614584,56.75679872053803,61.0,0.9,True
RUL_COOLING_LIN_U02,72.99,0.6148,0.5794,26.9753983217648,26.9753983217648,50.396016472179824,60.0,0.885,True
RUL_COOLING_LIN_U02,73.99,0.6095,0.5858,23.348783239197004,23.348783239197004,48.877772417411386,59.0,0.887,True
RUL_COOLING_LIN_U02,74.99,0.6042,0.5872,21.395453719878603,21.395453719878603,47.376002815641044,58.0,0.891,True
RUL_COOLING_LIN_U02,75.99,0.5989,0.5872,20.198810153237133,20.198810153237133,46.41770546646662,57.0,0.893,True
RUL_COOLING_LIN_U02,76.99,0.5937,0.5878,19.45922626295979,19.45922626295979,46.31680219527124,56.0,0.894,True
RUL_COOLING_LIN_U02,77.99,0.5884,0.586,18.759430381820167,18.759430381820167,46.426631417646675,55.0,0.893,True
RUL_COOLING_LIN_U02,78.99,0.5831,0.5855,21.033897727941593,21.033897727941593,45.09149056259381,54.0,0.902,True
RUL_COOLING_LIN_U02,79.99,0.5778,0.5685,22.93212142214766,22.93212142214766,40.997438816039725,53.0,0.912,True
RUL_COOLING_LIN_U02,80.99,0.5726,0.5535,33.363145439017906,22.598329610261352,38.079007978555225,52.0,0.92,True
RUL_COOLING_LIN_U02,81.99,0.5673,0.5491,32.630639620659544,22.563486748282656,37.11324884475981,51.0,0.921,True
RUL_COOLING_LIN_U02,82.99,0.562,0.5496,32.86091518549764,23.10909500332924,37.4433895547017,50.0,0.92,True
RUL_COOLING_LIN_U02,83.99,0.5567,0.5424,31.757791294929365,26.190516312429907,35.99052542222239,49.0,0.921,True
RUL_COOLING_LIN_U02,84.99,0.5514,0.5418,31.631462312279464,28.266729153670866,35.81150099075475,48.0,0.922,True
RUL_COOLING_LIN_U02,85.99,0.5462,0.5388,31.50284247729182,28.10890292521776,53.07608455977048,47.0,0.919,True
RUL_COOLING_LIN_U02,86.99,0.5409,0.5396,32.19834681764863,28.52091983768329,36.8283126247885,46.0,0.913,True
RUL_COOLING_LIN_U02,87.99,0.5356,0.5158,28.88948886715326,25.933779545004384,32.60559429848873,45.0,0.914,True
RUL_COOLING_LIN_U02,88.99,0.5303,0.5094,28.26304952161471,25.348063620555152,31.935590218286784,44.0,0.912,True
RUL_COOLING_LIN_U02,89.99,0.5251,0.5137,29.440359933752426,26.27877959917317,33.45030946440172,43.0,0.907,True
RUL_COOLING_LIN_U02,90.99,0.5198,0.5153,30.80099518508419,27.214614732996488,35.394547312613064,42.0,0.9,True
RUL_COOLING_LIN_U02,91.99,0.5145,0.5153,32.050400333590765,27.98839139526805,37.321298749724384,41.0,0.891,True
RUL_COOLING_LIN_U02,92.99,0.5092,0.5107,31.792477655216352,27.688570938137136,37.16051614047298,40.0,0.885,True
RUL_COOLING_LIN_U02,93.99,0.5039,0.5015,30.882311561418973,26.914661279067094,36.1117897762856,39.0,0.879,True
RUL_COOLING_LIN_U02,94.99,0.4987,0.5053,32.39439349604211,27.824319073504263,38.50891977648415,38.0,0.868,True
RUL_COOLING_LIN_U02,95.99,0.4934,0.5053,33.86702177408352,28.58519989688846,41.07366697183067,37.0,0.852,True
RUL_COOLING_LIN_U02,96.99,0.4881,0.497,34.12872506977287,28.546845393620682,41.85933634255039,36.0,0.84,True
RUL_COOLING_LIN_U02,97.99,0.4828,0.4969,36.51812722859101,29.905855407885937,45.79957689152762,35.0,0.829,True
RUL_COOLING_LIN_U02,98.99,0.4776,0.5008,40.81650955043204,32.3205133053814,52.880936615048896,34.0,0.82,True
RUL_COOLING_LIN_U02,99.99,0.4723,0.4956,44.45871630248983,34.75532726475365,58.024821299886256,33.0,0.833,True
RUL_COOLING_LIN_U02,100.99,0.467,0.4566,39.00959132436534,33.555488226167284,49.472411247230966,32.0,0.924,True
RUL_COOLING_LIN_U02,101.99,0.4617,0.4566,36.86714136513288,32.23679175312081,46.982315647272216,31.0,0.933,True
RUL_COOLING_LIN_U02,102.99,0.4564,0.4525,34.338014161434224,30.480226724027414,45.88271285572882,30.0,0.941,True
RUL_COOLING_LIN_U02,103.99,0.4512,0.4556,34.4524449177138,30.62652377830241,48.74507626643796,29.0,0.943,True
RUL_COOLING_LIN_U02,104.99,0.4459,0.451,33.19476793541668,29.667867619968188,45.41308574478778,28.0,0.944,True
RUL_COOLING_LIN_U02,105.99,0.4406,0.4463,32.11298982656172,28.815585961855483,38.522616932272165,27.0,0.944,True
RUL_COOLING_LIN_U02,106.99,0.4353,0.4343,29.38449564972241,26.63212138217938,32.761160806501515,26.0,0.944,True
RUL_COOLING_LIN_U02,107.99,0.4301,0.4283,21.523012490060026,21.523012490060026,31.27490940968526,25.0,0.944,True
RUL_COOLING_LIN_U02,108.99,0.4248,0.4272,17.560912748831427,17.560912748831427,31.455105033067202,24.0,0.946,True
RUL_COOLING_LIN_U02,109.99,0.4195,0.4201,15.392411579685657,15.392411579685657,29.482721039508288,23.0,0.946,True
RUL_COOLING_LIN_U02,110.99,0.4142,0.4111,14.024045182160378,14.024045182160378,26.43283218578726,22.0,0.947,True
RUL_COOLING_LIN_U02,111.99,0.4089,0.4111,13.51760386898222,13.51760386898222,25.852401510046253,21.0,0.95,True
RUL_COOLING_LIN_U02,112.99,0.4037,0.4104,13.254680703899268,13.254680703899268,25.502870381800538,20.0,0.951,True
RUL_COOLING_LIN_U02,113.99,0.3984,0.4116,13.963638968582941,13.963638968582941,25.685487850462177,19.0,0.952,True
RUL_COOLING_LIN_U02,114.99,0.3931,0.3912,12.525121199196988,12.525121199196988,20.562768483977646,18.0,0.952,True
RUL_COOLING_LIN_U02,115.99,0.3878,0.3904,11.688661483750394,11.688661483750394,20.162145747205205,17.0,0.953,True
RUL_COOLING_LIN_U02,116.99,0.3826,0.3917,11.175569770542452,11.175569770542452,20.57502004127456,16.0,0.953,True
RUL_COOLING_LIN_U02,117.99,0.3773,0.3844,11.787065910662719,11.787065910662719,18.457617929403117,15.0,0.96,True
RUL_COOLING_LIN_U02,118.99,0.372,0.3762,14.679064045467374,12.676909340814248,16.1254338662365,14.0,0.969,True
RUL_COOLING_LIN_U02,119.99,0.3667,0.3754,14.334917648905968,13.169405084068535,15.726760054104375,13.0,0.973,True
RUL_COOLING_LIN_U02,120.99,0.3614,0.351,9.419577381321368,8.673947175839706,11.651016613476813,12.0,0.973,True
RUL_COOLING_LIN_U02,121.99,0.3562,0.2854,0.0,0.0,0.0,11.0,0.925,True
RUL_COOLING_LIN_U02,122.99,0.3509,0.3449,4.51099478126352,4.51099478126352,8.379313862027015,10.0,0.927,True
RUL_COOLING_LIN_U02,123.99,0.3456,0.3495,8.277657376376402,5.018482816965829,9.228503438082376,9.0,0.928,True
RUL_COOLING_LIN_U02,124.99,0.3403,0.3288,4.7688692757510225,4.188294245366464,5.310171335576857,8.0,0.93,True
RUL_COOLING_LIN_U02,125.99,0.3351,0.3432,7.30331543968434,4.543208998941154,8.174566181537731,7.0,0.924,True
RUL_COOLING_LIN_U02,126.99,0.3298,0.3454,7.884532489976584,5.6818953347286225,8.896367931590033,6.0,0.914,True
RUL_COOLING_LIN_U02,127.99,0.3245,0.3471,7.6691448414220105,7.57651378351374,9.720451623970902,5.0,0.899,True
RUL_COOLING_LIN_U02,128.99,0.3192,0.3335,6.312658970004628,5.5963267336483735,7.239291391382763,4.0,0.893,True
RUL_COOLING_LIN_U02,129.99,0.3139,0.3178,3.475692510602933,3.0829246915853155,4.2874089648263976,3.0,0.894,True
RUL_COOLING_LIN_U02,130.99,0.3087,0.3178,3.4551424909912747,3.0671090759808513,4.235309522323462,2.0,0.896,True
RUL_COOLING_LIN_U02,131.99,0.3034,0.3226,5.261545824455453,3.9373767830863815,5.261545824455453,1.0,0.89,True
RUL_CYL1_EXP_U02,9.99,0.991,1.0,,,,153.0,0.312,False
RUL_CYL1_EXP_U02,10.99,0.99,0.9791,,,,152.0,0.316,False
RUL_CYL1_EXP_U02,11.99,0.989,0.9667,17.029798885748924,17.029798885748924,4829.492772572283,151.0,0.54,True
RUL_CYL1_EXP_U02,12.99,0.988,0.9467,14.768963491600365,14.768963491600365,444.45067329007696,150.0,0.654,True
RUL_CYL1_EXP_U02,13.99,0.9869,0.9351,14.698405453387819,14.698405453387819,242.50546296287504,149.0,0.742,True
RUL_CYL1_EXP_U02,14.99,0.9859,0.9065,13.314005021917387,13.314005021917387,138.6217420000342,148.0,0.779,True
RUL_CYL1_EXP_U02,15.99,0.9848,0.9638,93.54515044533758,0.0,698.0012902465944,147.0,0.673,True
RUL_CYL1_EXP_U02,16.99,0.9837,0.9767,123.17529593558012,0.0,1836.3294783850772,146.0,0.513,True
RUL_CYL1_EXP_U02,17.99,0.9826,0.9439,122.19971372200989,0.0,1346.9741358303547,145.0,0.546,True
RUL_CYL1_EXP_U02,18.99,0.9815,0.9752,160.5319586945478,0.0,3275.5707037070238,144.0,0.428,True
RUL_CYL1_EXP_U02,19.99,0.9803,0.9861,,,,143.0,0.289,False
RUL_CYL1_EXP_U02,20.99,0.9792,0.9804,,,,142.0,0.215,False
RUL_CYL1_EXP_U02,21.99,0.978,0.9799,,,,141.0,0.163,False
RUL_CYL1_EXP_U02,22.99,0.9768,0.9785,,,,140.0,0.127,False
RUL_CYL1_EXP_U02,23.99,0.9755,0.9772,,,,139.0,0.102,False
RUL_CYL1_EXP_U02,24.99,0.9743,0.9761,,,,138.0,0.085,False
RUL_CYL1_EXP_U02,25.99,0.973,0.9762,,,,137.0,0.071,False
RUL_CYL1_EXP_U02,26.99,0.9717,0.9759,,,,136.0,0.06,False
RUL_CYL1_EXP_U02,27.99,0.9704,0.9738,,,,135.0,0.054,False
RUL_CYL1_EXP_U02,28.99,0.9691,0.9737,,,,134.0,0.049,False
RUL_CYL1_EXP_U02,29.99,0.9677,0.973,,,,133.0,0.046,False
RUL_CYL1_EXP_U02,30.99,0.9663,0.9721,,,,132.0,0.044,False
RUL_CYL1_EXP_U02,31.99,0.9649,0.9702,,,,131.0,0.044,False
RUL_CYL1_EXP_U02,32.99,0.9635,0.9427,,,,130.0,0.077,False
RUL_CYL1_EXP_U02,33.99,0.9621,0.971,,,,129.0,0.073,False
RUL_CYL1_EXP_U02,34.99,0.9606,0.9708,,,,128.0,0.043,False
RUL_CYL1_EXP_U02,35.99,0.9591,0.9709,,,,127.0,0.02,False
RUL_CYL1_EXP_U02,36.99,0.9576,0.9645,,,,126.0,0.006,False
RUL_CYL1_EXP_U02,37.99,0.956,0.9626,,,,125.0,0.0,False
RUL_CYL1_EXP_U02,38.99,0.9544,0.9629,,,,124.0,0.005,False
RUL_CYL1_EXP_U02,39.99,0.9528,0.9628,,,,123.0,0.032,False
RUL_CYL1_EXP_U02,40.99,0.9512,0.9591,,,,122.0,0.04,False
RUL_CYL1_EXP_U02,41.99,0.9496,0.958,,,,121.0,0.031,False
RUL_CYL1_EXP_U02,42.99,0.9479,0.9582,,,,120.0,0.007,False
RUL_CYL1_EXP_U02,43.99,0.9462,0.9592,,,,119.0,0.004,False
RUL_CYL1_EXP_U02,44.99,0.9444,0.9335,,,,118.0,0.29,False
RUL_CYL1_EXP_U02,45.99,0.9426,0.9336,72.53526825142771,72.53526825142771,2981.443208291403,117.0,0.408,True
RUL_CYL1_EXP_U02,46.99,0.9408,0.9336,65.71201337965903,65.71201337965903,2105.303985275775,116.0,0.456,True
RUL_CYL1_EXP_U02,47.99,0.939,0.9522,99.28719782960587,99.28719782960587,2276.4377501432355,115.0,0.696,True
RUL_CYL1_EXP_U02,48.99,0.9372,0.9521,475.3909890547237,0.0,4479.412242250049,114.0,0.708,True
RUL_CYL1_EXP_U02,49.99,0.9353,0.9518,498.5331303480753,0.0,5238.006655315388,113.0,0.681,True
RUL_CYL1_EXP_U02,50.99,0.9333,0.9452,492.72271519979904,0.0,5111.093416822179,112.0,0.682,True
RUL_CYL1_EXP_U02,51.99,0.9314,0.9451,496.2307539229629,0.0,5233.480898779455,111.0,0.678,True
RUL_CYL1_EXP_U02,52.99,0.9294,0.948,511.62933550986395,0.0,5758.4070533244685,110.0,0.661,True
RUL_CYL1_EXP_U02,53.99,0.9274,0.9194,438.57174226980027,0.0,3699.9529149254085,109.0,0.668,True
RUL_CYL1_EXP_U02,54.99,0.9253,0.922,117.97038724290633,117.97038724290633,2030.6378860744783,108.0,0.685,True
RUL_CYL1_EXP_U02,55.99,0.9232,0.9131,91.20757518480252,91.20757518480252,1409.3821436045332,107.0,0.696,True
RUL_CYL1_EXP_U02,56.99,0.9211,0.915,80.91180232044243,80.91180232044243,1168.3447573363842,106.0,0.711,True
RUL_CYL1_EXP_U02,57.99,0.9189,0.9146,76.44372399396894,76.44372399396894,1030.7511358431605,105.0,0.727,True
RUL_CYL1_EXP_U02,58.99,0.9167,0.9098,71.35259983835851,71.35259983835851,894.6057688345427,104.0,0.741,True
RUL_CYL1_EXP_U02,59.99,0.9145,0.9037,65.72230829409582,65.72230829409582,761.833194780264,103.0,0.754,True
RUL_CYL1_EXP_U02,60.99,0.9122,0.9092,65.48508708875374,65.48508708875374,738.778685236865,102.0,0.764,True
RUL_CYL1_EXP_U02,61.99,0.9099,0.9092,67.10337486671455,67.10337486671455,732.8562167118766,101.0,0.772,True
RUL_CYL1_EXP_U02,62.99,0.9076,0.9088,95.07676625418156,95.07676625418156,821.0452305284336,100.0,0.86,True
RUL_CYL1_EXP_U02,63.99,0.9052,0.9009,97.67557073504383,97.67557073504383,795.9427365984815,99.0,0.866,True
RUL_CYL1_EXP_U02,64.99,0.9027,0.8985,98.87510264007527,98.87510264007527,780.2382868199029,98.0,0.869,True
RUL_CYL1_EXP_U02,65.99,0.9003,0.8938,94.34934405916378,94.34934405916378,737.5114145115252,97.0,0.871,True
RUL_CYL1_EXP_U02,66.99,0.8978,0.8908,96.58405466285252,96.58405466285252,714.6385644297088,96.0,0.878,True
RUL_CYL1_EXP_U02,67.99,0.8952,0.8908,227.25820252356422,0.0,615.7926866787071,95.0,0.883,True
RUL_CYL1_EXP_U02,68.99,0.8926,0.8899,225.88554082593672,0.0,607.5909684869442,94.0,0.884,True
RUL_CYL1_EXP_U02,69.99,0.89,0.8799,218.39834667545304,0.0,568.0585144442268,93.0,0.886,True
RUL_CYL1_EXP_U02,70.99,0.8873,0.8775,213.53623705437383,0.0,540.5010940652093,92.0,0.889,True
RUL_CYL1_EXP_U02,71.99,0.8845,0.8775,211.99031919885772,0.0,531.4242774113402,91.0,0.891,True
RUL_CYL1_EXP_U02,72.99,0.8818,0.8779,213.65527217357285,0.0,540.9373282481943,90.0,0.889,True
RUL_CYL1_EXP_U02,73.99,0.8789,0.8717,94.38349931703407,94.38349931703407,626.8205180776795,89.0,0.889,True
RUL_CYL1_EXP_U02,74.99,0.8761,0.8684,201.67113394780208,0.0,479.14007212876083,88.0,0.915,True
RUL_CYL1_EXP_U02,75.99,0.8732,0.8684,194.2909480677953,15.596641866864985,440.6155663983808,87.0,0.935,True
RUL_CYL1_EXP_U02,76.99,0.8702,0.8618,184.40274896293505,28.971199581189637,395.90700124140494,86.0,0.954,True
RUL_CYL1_EXP_U02,77.99,0.8672,0.8622,187.10061510442276,25.163324971887903,408.41782698079567,85.0,0.953,True
RUL_CYL1_EXP_U02,78.99,0.8641,0.8632,193.0687627963679,16.170474669293156,437.15062513478773,84.0,0.95,True
RUL_CYL1_EXP_U02,79.99,0.861,0.8624,201.0746577713601,2.141675673431422,479.44967646528914,83.0,0.949,True
RUL_CYL1_EXP_U02,80.99,0.8578,0.8584,206.1608962867611,0.0,510.3409358210577,82.0,0.949,True
RUL_CYL1_EXP_U02,81.99,0.8546,0.8599,217.6691459807017,0.0,578.6892563901922,81.0,0.951,True
RUL_CYL1_EXP_U02,82.99,0.8513,0.854,229.24449692628488,0.0,661.6345886089257,80.0,0.976,True
RUL_CYL1_EXP_U02,83.99,0.848,0.8476,222.79897895475779,0.0,622.811107009659,79.0,0.977,True
RUL_CYL1_EXP_U02,84.99,0.8446,0.8475,223.5674232503138,0.0,628.106057833368,78.0,0.977,True
RUL_CYL1_EXP_U02,85.99,0.8411,0.8318,206.93363938637773,0.0,533.5774423092113,77.0,0.972,True
RUL_CYL1_EXP_U02,86.99,0.8376,0.8183,91.61812403284996,91.61812403284996,525.4854710955403,76.0,0.953,True
RUL_CYL1_EXP_U02,87.99,0.834,0.8183,75.3072072652286,75.3072072652286,444.8216354236766,75.0,0.945,True
RUL_CYL1_EXP_U02,88.99,0.8304,0.8182,70.36122295046549,70.36122295046549,404.360942523314,74.0,0.946,True
RUL_CYL1_EXP_U02,89.99,0.8267,0.8178,72.70771878534579,72.70771878534579,388.65187245952944,73.0,0.953,True
RUL_CYL1_EXP_U02,90.99,0.823,0.8179,73.26018508789842,73.26018508789842,383.36744154147755,72.0,0.954,True
RUL_CYL1_EXP_U02,91.99,0.8192,0.805,65.07280185609649,65.07280185609649,335.45736512527174,71.0,0.952,True
RUL_CYL1_EXP_U02,92.99,0.8153,0.8041,59.71657128507347,59.71657128507347,312.50623085378044,70.0,0.951,True
RUL_CYL1_EXP_U02,93.99,0.8114,0.8042,59.56242118004987,59.56242118004987,305.5621178901412,69.0,0.952,True
RUL_CYL1_EXP_U02,94.99,0.8073,0.8047,61.79253536900346,61.79253536900346,310.0449585339232,68.0,0.953,True
RUL_CYL1_EXP_U02,95.99,0.8033,0.8038,67.17699211593718,67.17699211593718,321.5196798334179,67.0,0.955,True
RUL_CYL1_EXP_U02,96.99,0.7991,0.7843,62.428919380937046,62.428919380937046,279.1647053650053,66.0,0.954,True
RUL_CYL1_EXP_U02,97.99,0.7949,0.7842,60.182708329576755,60.182708329576755,265.2710246023794,65.0,0.955,True
RUL_CYL1_EXP_U02,98.99,0.7906,0.783,59.0768807012732,59.0768807012732,257.52878857712903,64.0,0.956,True
RUL_CYL1_EXP_U02,99.99,0.7863,0.7813,63.581933386974626,63.581933386974626,258.02162385781736,63.0,0.961,True
RUL_CYL1_EXP_U02,100.99,0.7819,0.7718,65.6912611581824,65.6912611581824,243.8501996086684,62.0,0.965,True
RUL_CYL1_EXP_U02,101.99,0.7774,0.7603,62.048164662559245,62.048164662559245,218.57411864761917,61.0,0.966,True
RUL_CYL1_EXP_U02,102.99,0.7728,0.7605,61.00268829874035,61.00268829874035,210.733364679136,60.0,0.967,True
RUL_CYL1_EXP_U02,103.99,0.7681,0.7605,65.9418026545059,65.9418026545059,210.72953448383902,59.0,0.971,True
RUL_CYL1_EXP_U02,104.99,0.7634,0.7574,75.00203185828668,75.00203185828668,208.2445682813297,58.0,0.974,True
RUL_CYL1_EXP_U02,105.99,0.7586,0.7574,111.70228159767271,41.30616115467602,166.89823308840988,57.0,0.975,True
RUL_CYL1_EXP_U02,106.99,0.7537,0.7584,111.84236390308867,67.84132778369924,167.12161511234223,56.0,0.975,True
RUL_CYL1_EXP_U02,107.99,0.7487,0.7481,108.80009717700867,67.34819141154858,160.81666539217002,55.0,0.976,True
RUL_CYL1_EXP_U02,108.99,0.7436,0.7479,109.67992367033804,67.22689856802165,163.05868933881752,54.0,0.974,True
RUL_CYL1_EXP_U02,109.99,0.7385,0.7473,111.66911142814446,66.89714497051938,168.2166408071928,53.0,0.972,True
RUL_CYL1_EXP_U02,110.99,0.7333,0.7133,100.21028215068144,65.08508687420209,144.27497002927322,52.0,0.963,True
RUL_CYL1_EXP_U02,111.99,0.7279,0.7128,98.9822200644828,37.7257792624972,141.435088209004,51.0,0.96,True
RUL_CYL1_EXP_U02,112.99,0.7225,0.7132,62.74367580043953,62.74367580043953,167.0811606273485,50.0,0.959,True
RUL_CYL1_EXP_U02,113.99,0.717,0.7019,50.62541231344302,50.62541231344302,147.01157981953992,49.0,0.956,True
RUL_CYL1_EXP_U02,114.99,0.7114,0.7026,43.94305759626805,43.94305759626805,137.82566911228884,48.0,0.956,True
RUL_CYL1_EXP_U02,115.99,0.7058,0.6985,42.00594187034294,42.00594187034294,130.05092233676817,47.0,0.956,True
RUL_CYL1_EXP_U02,116.99,0.7,0.6893,41.96252211213566,41.96252211213566,120.48591049950672,46.0,0.961,True
RUL_CYL1_EXP_U02,117.99,0.6941,0.6897,43.60768261509797,43.60768261509797,119.11420795488125,45.0,0.966,True
RUL_CYL1_EXP_U02,118.99,0.6881,0.6895,46.740240388893525,46.740240388893525,120.641984606472,44.0,0.968,True
RUL_CYL1_EXP_U02,119.99,0.682,0.6897,51.90131493245006,51.90131493245006,124.9205066204037,43.0,0.968,True
RUL_CYL1_EXP_U02,120.99,0.6759,0.7029,89.05464832029834,38.899864331612605,120.42294373843737,42.0,0.956,True
RUL_CYL1_EXP_U02,121.99,0.6696,0.637,47.46647715913285,47.46647715913285,95.8419653144768,41.0,0.939,True
RUL_CYL1_EXP_U02,122.99,0.6632,0.5823,28.487290948324315,28.487290948324315,60.30792111630744,40.0,0.875,True
RUL_CYL1_EXP_U02,123.99,0.6567,0.5691,20.750487554640515,20.750487554640515,53.061011357741464,39.0,0.844,True
RUL_CYL1_EXP_U02,124.99,0.6501,0.4709,12.632984092742348,12.632984092742348,30.383351998027834,38.0,0.752,True
RUL_CYL1_EXP_U02,125.99,0.6434,0.4773,9.089492553457134,9.089492553457134,28.13302154828333,37.0,0.74,True
RUL_CYL1_EXP_U02,126.99,0.6365,0.4437,6.62157560843788,6.62157560843788,19.92191639774647,36.0,0.745,True
RUL_CYL1_EXP_U02,127.99,0.6296,0.532,6.472784453850082,6.472784453850082,30.303302637706636,35.0,0.767,True
RUL_CYL1_EXP_U02,128.99,0.6225,0.5295,6.507377807025875,6.507377807025875,28.626420384463028,34.0,0.784,True
RUL_CYL1_EXP_U02,129.99,0.6153,0.5026,6.255226097182799,6.255226097182799,23.99930628250312,33.0,0.801,True
RUL_CYL1_EXP_U02,130.99,0.608,0.49,6.097949102852425,6.097949102852425,21.35226005539361,32.0,0.819,True
RUL_CYL1_EXP_U02,131.99,0.6006,0.4518,5.573065532097274,5.573065532097274,15.882510573564279,31.0,0.84,True
RUL_CYL1_EXP_U02,132.99,0.5931,0.4433,5.196881044288773,5.196881044288773,14.133710808548111,30.0,0.859,True
RUL_CYL1_EXP_U02,133.99,0.5854,0.4456,5.15482638451499,5.15482638451499,13.76834187474251,29.0,0.872,True
RUL_CYL1_EXP_U02,134.99,0.5776,0.4438,5.397552682575935,5.397552682575935,13.20262378346201,28.0,0.882,True
RUL_CYL1_EXP_U02,135.99,0.5697,0.4421,5.939762385699083,5.939762385699083,12.843941306234127,27.0,0.888,True
RUL_CYL1_EXP_U02,136.99,0.5616,0.4311,10.227914986447933,6.5192345749135825,11.755914823352798,26.0,0.89,True
RUL_CYL1_EXP_U02,137.99,0.5534,0.4372,10.741205161755419,8.184306142612002,12.361578377883417,25.0,0.889,True
RUL_CYL1_EXP_U02,138.99,0.545,0.4391,11.055969873739249,9.732192235134296,12.796565026835895,24.0,0.881,True
RUL_CYL1_EXP_U02,139.99,0.5366,0.437,11.164150458255854,9.761898058575749,13.036832316944485,23.0,0.869,True
RUL_CYL1_EXP_U02,140.99,0.5279,0.4373,11.392942771246094,9.904105219316776,13.408593573483596,22.0,0.859,True
RUL_CYL1_EXP_U02,141.99,0.5192,0.4415,12.102421329262912,10.419542120115828,14.433621862338809,21.0,0.84,True
RUL_CYL1_EXP_U02,142.99,0.5102,0.4383,12.320672077801122,10.485647285646158,14.934211015118924,20.0,0.818,True
RUL_CYL1_EXP_U02,143.99,0.5012,0.4197,11.055214270003669,9.326392356814354,13.570820650596353,19.0,0.8,True
RUL_CYL1_EXP_U02,144.99,0.492,0.4189,11.525437051627906,9.61720013180767,14.378384185268516,18.0,0.777,True
RUL_CYL1_EXP_U02,145.99,0.4826,0.419,12.270583115114574,10.10829159515728,15.609694311143052,17.0,0.75,True
RUL_CYL1_EXP_U02,146.99,0.4731,0.4148,12.681822356383742,10.30791646963219,16.47630339873525,16.0,0.721,True
RUL_CYL1_EXP_U02,147.99,0.4634,0.406,12.717422153558749,10.208752349929505,16.860730065493744,15.0,0.694,True
RUL_CYL1_EXP_U02,148.99,0.4535,0.4165,15.692818034145999,12.399147655880618,21.369288177851903,14.0,0.66,True
RUL_CYL1_EXP_U02,149.99,0.4435,0.4352,21.55313673326167,16.671783231392524,30.476346648649923,13.0,0.615,True
RUL_CYL1_EXP_U02,150.99,0.4333,0.4285,25.917116418309778,20.056461791336517,36.61684391503679,12.0,0.616,True
RUL_CYL1_EXP_U02,151.99,0.4229,0.4278,32.10222385495799,23.899326942364347,47.33969767559915,11.0,0.604,True
RUL_CYL1_EXP_U02,152.99,0.4124,0.4124,33.19173962030012,24.193919206522526,50.28817861409358,10.0,0.588,True
RUL_CYL1_EXP_U02,153.99,0.4017,0.4012,35.11290013016963,25.221182945540612,53.613696596878036,9.0,0.599,True
RUL_CYL1_EXP_U02,154.99,0.3908,0.3526,15.984172422534247,12.471157061095164,22.252508551042858,8.0,0.634,True
RUL_CYL1_EXP_U02,155.99,0.3797,0.356,15.635630704562374,12.35100714487719,21.300200320459005,7.0,0.66,True
RUL_CYL1_EXP_U02,156.99,0.3685,0.3436,10.548315682588298,8.643492219490911,13.530014284302286,6.0,0.739,True
